,elbo
7579,294.6635284423828
7580,291.59027099609375
7581,280.4813690185547
7582,266.79002380371094
7583,262.6050109863281
7584,271.977294921875
7585,275.9011535644531
7586,271.71971130371094
7587,256.3839111328125
7588,269.8164520263672
7589,280.6702117919922
7590,260.3383331298828
7591,271.79949951171875
7592,264.2542724609375
7593,289.92991638183594
7594,284.16310119628906
7595,270.72315979003906
7596,258.1849365234375
7597,270.0116729736328
7598,265.55421447753906
7599,272.389404296875
7600,307.56671142578125
7601,256.5558624267578
7602,266.5420837402344
7603,265.9238739013672
7604,279.62196350097656
7605,276.1081237792969
7606,262.3853454589844
7607,269.6378936767578
7608,274.6695098876953
7609,292.7978515625
7610,271.34324645996094
7611,300.1647491455078
7612,274.2174072265625
7613,286.5708312988281
7614,275.61663818359375
7615,259.7611999511719
7616,290.41050720214844
7617,297.6389923095703
7618,262.1380615234375
7619,282.8048858642578
7620,313.60272216796875
7621,255.2882537841797
7622,308.5801696777344
7623,278.93568420410156
7624,287.8377227783203
7625,287.8218994140625
7626,312.0771484375
7627,284.21018981933594
7628,277.7184753417969
7629,272.7772521972656
7630,270.15904235839844
7631,294.3377685546875
7632,307.7419891357422
7633,285.77186584472656
7634,283.1154022216797
7635,256.9798126220703
7636,274.62086486816406
7637,246.67059326171875
7638,310.6112060546875
7639,295.8719177246094
7640,275.0280456542969
7641,275.27117919921875
7642,266.19007873535156
7643,278.547607421875
7644,294.3782653808594
7645,271.131103515625
7646,290.2270050048828
7647,271.90875244140625
7648,300.0808563232422
7649,291.7319793701172
7650,307.6122283935547
7651,287.570556640625
7652,273.82591247558594
7653,277.0908660888672
7654,272.3052062988281
7655,282.49609375
7656,270.4125061035156
7657,256.64874267578125
7658,264.38035583496094
7659,289.9617462158203
7660,288.5155944824219
7661,290.0721740722656
7662,278.5195617675781
7663,296.6372985839844
7664,247.43699645996094
7665,282.3752746582031
7666,273.1376953125
7667,262.5884246826172
7668,256.8028869628906
7669,264.9529571533203
7670,265.6038055419922
7671,288.0459747314453
7672,261.7449035644531
7673,274.10682678222656
7674,267.43104553222656
7675,290.0942687988281
7676,300.0733184814453
7677,254.5414276123047
7678,277.0442657470703
7679,271.4486999511719
7680,274.69117736816406
7681,292.0349578857422
7682,264.0378875732422
7683,303.79815673828125
7684,294.7857971191406
7685,269.17169189453125
7686,253.89901733398438
7687,278.57752990722656
7688,283.2841339111328
7689,271.03575134277344
7690,291.1394500732422
7691,295.50621032714844
7692,276.76731872558594
7693,240.4430389404297
7694,258.10198974609375
7695,266.66168212890625
7696,272.06248474121094
7697,255.3616943359375
7698,278.2416687011719
7699,302.4741668701172
7700,303.32542419433594
7701,295.4306335449219
7702,268.0388946533203
7703,273.7862854003906
7704,299.8687286376953
7705,281.2399597167969
7706,279.51483154296875
7707,291.8277282714844
7708,269.8395538330078
7709,303.96519470214844
7710,289.7628936767578
7711,292.1556701660156
7712,255.7683868408203
7713,296.7579345703125
7714,274.8038635253906
7715,253.51141357421875
7716,273.3950958251953
7717,265.758544921875
7718,286.4768981933594
7719,290.12890625
7720,307.8187255859375
7721,269.8395690917969
7722,267.81787109375
7723,272.53668212890625
7724,290.95220947265625
7725,276.77806091308594
7726,305.52899169921875
7727,291.0094299316406
7728,294.6674041748047
7729,274.3660583496094
7730,273.0967712402344
7731,278.7760009765625
7732,273.0449523925781
7733,252.93780517578125
7734,258.0365753173828
7735,280.1593780517578
7736,265.1443176269531
7737,292.2699890136719
7738,286.68751525878906
7739,296.4932861328125
7740,270.2673797607422
7741,289.0490264892578
7742,286.9775695800781
7743,310.3990783691406
7744,280.30397033691406
7745,264.9379577636719
7746,296.7759094238281
7747,256.3947296142578
7748,285.0878143310547
7749,290.6552276611328
7750,257.3699188232422
7751,277.4049530029297
7752,288.5290832519531
7753,292.62608337402344
7754,279.0685272216797
7755,256.26795959472656
7756,257.55377197265625
7757,268.6391296386719
7758,283.0524597167969
7759,299.3353271484375
7760,285.6774597167969
7761,278.25038146972656
7762,279.2353515625
7763,264.72386169433594
7764,264.0478057861328
7765,272.28076171875
7766,282.1575927734375
7767,249.6993408203125
7768,263.1293487548828
7769,281.8089904785156
7770,311.199951171875
7771,280.0705871582031
7772,273.16212463378906
7773,287.94647216796875
7774,280.2825012207031
7775,250.4647216796875
7776,284.95655822753906
7777,271.1257019042969
7778,269.47833251953125
7779,274.3750457763672
7780,281.98426818847656
7781,285.3094787597656
7782,260.7235565185547
7783,267.36151123046875
7784,243.88536071777344
7785,267.1294860839844
7786,257.54791259765625
7787,267.51597595214844
7788,266.5464324951172
7789,267.05731201171875
7790,304.8313903808594
7791,278.81114196777344
7792,261.0204772949219
7793,239.057861328125
7794,283.37139892578125
7795,290.93048095703125
7796,294.5963439941406
7797,284.18104553222656
7798,276.0428009033203
7799,260.2272644042969
7800,279.7903594970703
7801,272.8463134765625
7802,290.6336212158203
7803,300.38519287109375
7804,273.15211486816406
7805,260.16139221191406
7806,280.62986755371094
7807,270.62132263183594
7808,266.73944091796875
7809,269.19398498535156
7810,266.6406555175781
7811,270.08811950683594
7812,235.2006378173828
7813,286.7700500488281
7814,293.86134338378906
7815,310.1418151855469
7816,290.5449981689453
7817,265.4555358886719
7818,257.85020446777344
7819,264.52178955078125
7820,288.30029296875
7821,282.6182403564453
7822,270.4775695800781
7823,261.5313415527344
7824,253.85606384277344
7825,259.0825500488281
7826,309.2602081298828
7827,279.617431640625
7828,267.35975646972656
7829,272.15391540527344
7830,303.12205505371094
7831,287.95196533203125
7832,289.59803771972656
7833,272.46038818359375
7834,281.29913330078125
7835,287.31028747558594
7836,289.05406188964844
7837,291.02854919433594
7838,277.04933166503906
7839,271.4483947753906
7840,274.2066192626953
7841,257.57359313964844
7842,279.6672058105469
7843,257.49913024902344
7844,276.2894287109375
7845,256.4604034423828
7846,269.67942810058594
7847,271.7414855957031
7848,276.68507385253906
7849,299.95741271972656
7850,285.24139404296875
7851,290.5170593261719
7852,273.7001953125
7853,279.0437774658203
7854,282.6955261230469
7855,297.13502502441406
7856,282.0926208496094
7857,281.72422790527344
7858,251.41722106933594
7859,270.1082305908203
7860,250.7395782470703
7861,302.81028747558594
7862,284.90745544433594
7863,284.88026428222656
7864,282.0379180908203
7865,287.08213806152344
7866,277.39659118652344
7867,284.82000732421875
7868,265.4466247558594
7869,263.6481170654297
7870,293.58387756347656
7871,273.88905334472656
7872,282.38319396972656
7873,257.88279724121094
7874,273.91514587402344
7875,305.98707580566406
7876,289.373046875
7877,295.5789031982422
7878,270.8009948730469
7879,286.7612609863281
7880,270.87620544433594
7881,305.8551940917969
7882,290.77442932128906
7883,262.4680633544922
7884,285.32106018066406
7885,266.57183837890625
7886,250.35247802734375
7887,250.67079162597656
7888,293.3870086669922
7889,267.1456604003906
7890,266.4791564941406
7891,269.9252166748047
7892,291.2333984375
7893,294.19923400878906
7894,316.6875457763672
7895,300.0532531738281
7896,283.70726013183594
7897,290.8491973876953
7898,292.26600646972656
7899,284.69969177246094
7900,270.8098602294922
7901,284.9613494873047
7902,292.3096618652344
7903,283.5286407470703
7904,272.4837341308594
7905,297.57289123535156
7906,303.7709655761719
7907,272.2231140136719
7908,266.529296875
7909,297.0655212402344
7910,275.93186950683594
7911,278.47845458984375
7912,275.80580139160156
7913,275.75157165527344
7914,292.42259216308594
7915,282.17967224121094
7916,283.2503356933594
7917,281.923583984375
7918,289.21044921875
7919,262.6035461425781
7920,256.6309356689453
7921,260.3397216796875
7922,260.9683074951172
7923,279.1354675292969
7924,272.74464416503906
7925,295.6400146484375
7926,281.22900390625
7927,289.0209655761719
7928,276.51231384277344
7929,295.2747802734375
7930,254.35455322265625
7931,264.9405517578125
7932,289.81512451171875
7933,261.32896423339844
7934,259.5711364746094
7935,288.82464599609375
7936,295.34288024902344
7937,278.30804443359375
7938,279.2028350830078
7939,265.30931091308594
7940,301.4123077392578
7941,288.36158752441406
7942,240.1564483642578
7943,278.23414611816406
7944,283.0381622314453
7945,273.0624542236328
7946,282.2721405029297
7947,281.8461151123047
7948,275.25001525878906
7949,285.02354431152344
7950,316.01702880859375
7951,286.6961669921875
7952,291.6470947265625
7953,257.35911560058594
7954,309.6313781738281
7955,262.99024963378906
7956,278.74708557128906
7957,281.50816345214844
7958,272.7889862060547
7959,262.2821044921875
7960,269.12107849121094
7961,294.644287109375
7962,261.28211975097656
7963,276.1743927001953
7964,283.0093994140625
7965,265.3841247558594
7966,273.0982971191406
7967,273.1199035644531
7968,262.15419006347656
7969,270.3477783203125
7970,266.28399658203125
7971,272.4417724609375
7972,273.54356384277344
7973,267.5331115722656
7974,284.4706573486328
7975,284.20697021484375
7976,300.7796325683594
7977,286.7780303955078
7978,285.5617980957031
7979,254.72503662109375
7980,266.3000183105469
7981,280.30043029785156
7982,287.2169494628906
7983,292.87864685058594
7984,277.41542053222656
7985,285.0618591308594
7986,279.1754608154297
7987,292.57630920410156
7988,290.1601257324219
7989,270.76979064941406
7990,271.0262451171875
7991,296.03648376464844
7992,273.0093078613281
7993,280.6669616699219
7994,282.81329345703125
7995,272.90814208984375
7996,266.77513122558594
7997,275.19972229003906
7998,273.842529296875
7999,268.6578063964844
8000,275.1026611328125
8001,232.58302307128906
8002,298.2574005126953
8003,289.9751281738281
8004,265.00914001464844
8005,265.3760681152344
8006,292.64434814453125
8007,274.5071716308594
8008,274.06471252441406
8009,259.7243347167969
8010,270.9582824707031
8011,265.6077880859375
8012,282.67364501953125
8013,268.7511291503906
8014,298.269287109375
8015,267.71356201171875
8016,282.467529296875
8017,299.1388702392578
8018,258.5801239013672
8019,242.23831176757812
8020,291.75343322753906
8021,275.8726806640625
8022,267.46649169921875
8023,274.35491943359375
8024,280.7463684082031
8025,282.1967468261719
8026,286.4070587158203
8027,280.09344482421875
8028,286.27464294433594
8029,284.8044738769531
8030,297.8671417236328
8031,269.35108947753906
8032,265.0176086425781
8033,298.8662567138672
8034,274.4527130126953
8035,254.89207458496094
8036,286.7261962890625
8037,252.67999267578125
8038,269.1649169921875
8039,295.77088928222656
8040,281.99591064453125
8041,268.5630340576172
8042,265.9076843261719
8043,286.51104736328125
8044,296.1108856201172
8045,271.6459045410156
8046,237.73391723632812
8047,279.11753845214844
8048,269.7038269042969
8049,289.2842712402344
8050,284.6662292480469
8051,291.89295959472656
8052,268.9558868408203
8053,304.2654571533203
8054,297.8826599121094
8055,261.7864990234375
8056,297.2542724609375
8057,280.54881286621094
8058,273.67572021484375
8059,262.1266632080078
8060,286.6948699951172
8061,287.7565612792969
8062,264.47987365722656
8063,271.99424743652344
8064,270.5528259277344
8065,279.2080383300781
8066,281.0299072265625
8067,259.6428527832031
8068,257.1648406982422
8069,254.9752197265625
8070,295.919921875
8071,275.9912414550781
8072,264.14190673828125
8073,287.8428192138672
8074,288.95896911621094
8075,285.39988708496094
8076,270.9852294921875
8077,279.5099639892578
8078,251.62916564941406
8079,281.56231689453125
8080,266.3229522705078
8081,294.13746643066406
8082,275.0869140625
8083,299.38018798828125
8084,295.1540985107422
8085,263.4252014160156
8086,275.5928039550781
8087,275.3417663574219
8088,261.84080505371094
8089,274.1957702636719
8090,275.12562561035156
8091,257.4946746826172
8092,271.1897735595703
8093,295.5196990966797
8094,275.449462890625
8095,254.7451629638672
8096,282.9814758300781
8097,263.540771484375
8098,290.79429626464844
8099,317.895751953125
8100,247.82504272460938
8101,252.30638122558594
8102,294.1327362060547
8103,288.3117218017578
8104,282.1332550048828
8105,275.4886932373047
8106,291.6497039794922
8107,278.15679931640625
8108,258.84861755371094
8109,282.6394500732422
8110,261.7968444824219
8111,307.56336975097656
8112,281.2996520996094
8113,288.0463409423828
8114,274.5835876464844
8115,272.6533508300781
8116,267.94293212890625
8117,281.56919860839844
8118,286.3063201904297
8119,280.5697021484375
8120,268.93565368652344
8121,284.14756774902344
8122,287.62330627441406
8123,297.2625274658203
8124,293.4285583496094
8125,274.6235046386719
8126,302.9374694824219
8127,275.6201934814453
8128,274.12921142578125
8129,288.39019775390625
8130,276.64959716796875
8131,261.89710998535156
8132,269.1289367675781
8133,248.58908081054688
8134,304.4162902832031
8135,291.35523986816406
8136,288.97288513183594
8137,251.369140625
8138,264.0159149169922
8139,268.5194549560547
8140,254.02505493164062
8141,273.854736328125
8142,297.1194610595703
8143,272.8828125
8144,262.03758239746094
8145,275.59657287597656
8146,271.2937316894531
8147,310.1479797363281
8148,272.3710021972656
8149,270.994384765625
8150,288.15338134765625
8151,279.63539123535156
8152,287.9370422363281
8153,281.78204345703125
8154,288.0927429199219
8155,272.63270568847656
8156,278.2589874267578
8157,273.78875732421875
8158,276.60426330566406
8159,249.13868713378906
8160,273.1017761230469
8161,291.3062286376953
8162,269.27403259277344
8163,296.81065368652344
8164,266.71533203125
8165,264.7288818359375
8166,300.10955810546875
8167,283.09112548828125
8168,267.65074157714844
8169,250.56788635253906
8170,253.5648651123047
8171,281.56520080566406
8172,249.84532165527344
8173,268.2580261230469
8174,289.6387634277344
8175,290.66358947753906
8176,252.61758422851562
8177,299.86302185058594
8178,271.2055358886719
8179,257.1653137207031
8180,289.696533203125
8181,273.4285888671875
8182,286.3753204345703
8183,287.8025360107422
8184,273.91387939453125
8185,283.0639343261719
8186,289.1269836425781
8187,273.8495178222656
8188,298.32154846191406
8189,308.69837951660156
8190,284.58905029296875
8191,289.0334777832031
8192,291.62037658691406
8193,275.29798889160156
8194,311.0948486328125
8195,261.38682556152344
8196,254.51553344726562
8197,263.03968811035156
8198,254.89419555664062
8199,277.4549560546875
8200,291.40435791015625
8201,270.14703369140625
8202,282.68446350097656
8203,285.14305114746094
8204,273.8727111816406
8205,240.97555541992188
8206,235.10305786132812
8207,270.2012023925781
8208,268.2413330078125
8209,287.5615539550781
8210,272.8975372314453
8211,291.5437316894531
8212,288.80828857421875
8213,279.6763000488281
8214,276.1493377685547
8215,283.898681640625
8216,307.37066650390625
8217,289.142333984375
8218,270.36448669433594
8219,290.9930725097656
8220,297.8787841796875
8221,296.9019012451172
8222,257.6402587890625
8223,275.7181854248047
8224,272.10231018066406
8225,282.6767272949219
8226,288.6653594970703
8227,272.8121032714844
8228,312.24554443359375
8229,293.01751708984375
8230,293.61842346191406
8231,278.1816864013672
8232,268.177978515625
8233,272.98741149902344
8234,285.97930908203125
8235,282.6627502441406
8236,285.8033447265625
8237,262.8096160888672
8238,253.78497314453125
8239,252.8725128173828
8240,255.7157745361328
8241,283.949951171875
8242,282.00611877441406
8243,259.1759490966797
8244,278.12091064453125
8245,243.20484924316406
8246,282.0231475830078
8247,257.10716247558594
8248,310.48675537109375
8249,267.55938720703125
8250,274.9696350097656
8251,277.9673156738281
8252,272.87603759765625
8253,302.9683837890625
8254,271.9258117675781
8255,271.7201232910156
8256,275.7595520019531
8257,282.6100616455078
8258,277.81993103027344
8259,258.732177734375
8260,285.6635284423828
8261,297.6833953857422
8262,264.9236602783203
8263,252.0554962158203
8264,271.48316955566406
8265,280.4122314453125
8266,281.0342102050781
8267,285.1161651611328
8268,270.6846466064453
8269,287.5514678955078
8270,283.69696044921875
8271,302.7146911621094
8272,285.31211853027344
8273,282.00306701660156
8274,286.65020751953125
8275,262.80120849609375
8276,286.74041748046875
8277,275.9600372314453
8278,286.45135498046875
8279,280.10047912597656
8280,274.77952575683594
8281,279.97547912597656
8282,272.1721496582031
8283,275.80726623535156
8284,281.1504211425781
8285,290.96624755859375
8286,273.8528137207031
8287,260.18751525878906
8288,275.6690216064453
8289,280.06166076660156
8290,285.70111083984375
8291,276.67364501953125
8292,266.2820281982422
8293,289.34706115722656
8294,278.2632293701172
8295,267.67018127441406
8296,307.2856140136719
8297,279.1728057861328
8298,252.1929931640625
8299,259.25755310058594
8300,259.3918762207031
8301,266.8277130126953
8302,295.8213348388672
8303,291.56739807128906
8304,268.6746826171875
8305,304.8938903808594
8306,292.2938995361328
8307,266.0904846191406
8308,280.5798797607422
8309,259.7196502685547
8310,272.7488098144531
8311,294.7344970703125
8312,245.46839904785156
8313,262.66737365722656
8314,277.9612731933594
8315,272.6001739501953
8316,244.29896545410156
8317,308.061767578125
8318,279.53895568847656
8319,278.7723388671875
8320,287.9319152832031
8321,260.31422424316406
8322,294.88194274902344
8323,269.0184326171875
8324,281.9856719970703
8325,296.20985412597656
8326,264.74070739746094
8327,286.3997344970703
8328,292.34716796875
8329,249.01177978515625
8330,285.2427215576172
8331,262.44422912597656
8332,299.58714294433594
8333,230.19154357910156
8334,263.02171325683594
8335,261.0140838623047
8336,273.46888732910156
8337,269.260009765625
8338,245.3452606201172
8339,273.3072814941406
8340,295.0033416748047
8341,251.08274841308594
8342,298.1017608642578
8343,277.9537811279297
8344,277.6775817871094
8345,247.1061553955078
8346,284.6510467529297
8347,310.3450927734375
8348,278.3564758300781
8349,276.8616180419922
8350,288.0309600830078
8351,261.8304901123047
8352,309.0156707763672
8353,285.8305206298828
8354,276.6484069824219
8355,268.2475891113281
8356,262.6936798095703
8357,261.87994384765625
8358,265.69635009765625
8359,260.6970672607422
8360,271.93971252441406
8361,266.3376159667969
8362,266.8402099609375
8363,286.7090759277344
8364,270.04991149902344
8365,260.9639434814453
8366,285.1251220703125
8367,296.53778076171875
8368,294.22520446777344
8369,272.068603515625
8370,265.04173278808594
8371,276.93341064453125
8372,276.8887634277344
8373,299.26580810546875
8374,259.03831481933594
8375,271.4655456542969
8376,252.3285369873047
8377,299.59120178222656
8378,272.1334228515625
8379,246.17684936523438
8380,279.5452423095703
8381,275.48777770996094
8382,290.970703125
8383,267.5205993652344
8384,279.2455291748047
8385,259.8575744628906
8386,269.91465759277344
8387,281.054443359375
8388,277.7030487060547
8389,261.11695861816406
8390,265.1918640136719
8391,269.5787658691406
8392,270.34022521972656
8393,245.78018188476562
8394,270.4176330566406
8395,283.1446075439453
8396,257.0127716064453
8397,270.974853515625
8398,265.92604064941406
8399,271.0840759277344
8400,288.55906677246094
8401,267.49891662597656
8402,285.9751434326172
8403,276.29669189453125
8404,273.01068115234375
8405,293.8850555419922
8406,299.0498046875
8407,279.04429626464844
8408,242.09849548339844
8409,279.3475646972656
8410,257.59156799316406
8411,267.69313049316406
8412,277.1373291015625
8413,265.97918701171875
8414,248.37977600097656
8415,293.3583526611328
8416,262.98309326171875
8417,281.486328125
8418,275.16590881347656
8419,277.1359558105469
8420,287.87823486328125
8421,262.2458038330078
8422,284.4094543457031
8423,265.0367889404297
8424,280.4504852294922
8425,267.29217529296875
8426,291.38621520996094
8427,313.24388122558594
8428,301.72813415527344
8429,245.79345703125
8430,286.34559631347656
8431,270.3719177246094
8432,294.12782287597656
8433,278.6549377441406
8434,273.3414611816406
8435,302.5344543457031
8436,266.89959716796875
8437,270.1203918457031
8438,257.2519226074219
8439,282.8078918457031
8440,284.8583526611328
8441,263.5570068359375
8442,250.0252227783203
8443,285.28419494628906
8444,279.41331481933594
8445,287.5686492919922
8446,269.94139099121094
8447,264.3214416503906
8448,265.57012939453125
8449,290.024169921875
8450,287.5766906738281
8451,303.0614471435547
8452,269.8185729980469
8453,319.57269287109375
8454,268.93357849121094
8455,269.2095184326172
8456,286.4042053222656
8457,269.2288513183594
8458,291.8462677001953
8459,277.85472106933594
8460,293.44239807128906
8461,279.10350036621094
8462,270.71717834472656
8463,276.0118408203125
8464,274.25306701660156
8465,302.0557556152344
8466,254.3048095703125
8467,279.9692840576172
8468,266.8948059082031
8469,250.28790283203125
8470,290.9757385253906
8471,289.6546173095703
8472,289.5764617919922
8473,261.8925476074219
8474,301.9700622558594
8475,264.89552307128906
8476,252.9670867919922
8477,271.7745056152344
8478,268.9120330810547
8479,275.5546875
8480,288.89588928222656
8481,276.90455627441406
8482,269.11656188964844
8483,283.62548828125
8484,274.9905548095703
8485,284.2453308105469
8486,298.7668914794922
8487,260.10797119140625
8488,276.79656982421875
8489,288.02943420410156
8490,257.9879150390625
8491,270.45396423339844
8492,276.8568572998047
8493,288.37815856933594
8494,276.3094482421875
8495,249.39654541015625
8496,259.31915283203125
8497,259.7927551269531
8498,273.56097412109375
8499,280.41221618652344
8500,287.8271942138672
8501,318.1678161621094
8502,265.1589660644531
8503,280.2865447998047
8504,279.4200439453125
8505,299.3797149658203
8506,270.1831817626953
8507,263.5003356933594
8508,291.7636413574219
8509,298.1060485839844
8510,257.9946594238281
8511,279.78343200683594
8512,301.00880432128906
8513,289.9801025390625
8514,265.6506805419922
8515,286.07374572753906
8516,288.2788543701172
8517,249.04132080078125
8518,295.973388671875
8519,293.3316955566406
8520,275.62933349609375
8521,276.9547424316406
8522,234.63856506347656
8523,256.79486083984375
8524,274.92466735839844
8525,298.14671325683594
8526,251.9140625
8527,289.0202331542969
8528,304.67022705078125
8529,265.8061981201172
8530,280.26341247558594
8531,272.9668731689453
8532,268.49134826660156
8533,289.29022216796875
8534,288.9622344970703
8535,261.1496276855469
8536,243.32315063476562
8537,271.8444061279297
8538,268.1376953125
8539,273.2797393798828
8540,278.1986541748047
8541,243.8971710205078
8542,271.36988830566406
8543,271.09051513671875
8544,289.8135986328125
8545,261.48744201660156
8546,277.3431396484375
8547,274.40843200683594
8548,291.99342346191406
8549,274.6070098876953
8550,309.8224334716797
8551,269.7476043701172
8552,265.86285400390625
8553,238.54591369628906
8554,281.22706604003906
8555,276.80284118652344
8556,271.1204833984375
8557,267.6483612060547
8558,273.7743835449219
8559,277.8059997558594
8560,264.73785400390625
8561,262.3874206542969
8562,269.69151306152344
8563,290.7081298828125
8564,275.69512939453125
8565,288.001708984375
8566,270.5592803955078
8567,267.7974395751953
8568,272.8058166503906
8569,259.5950469970703
8570,265.7744598388672
8571,254.2698516845703
8572,272.004638671875
8573,272.15655517578125
8574,281.3412628173828
8575,254.70233154296875
8576,239.02828979492188
8577,290.1681365966797
8578,284.0702667236328
8579,260.7986297607422
8580,259.42030334472656
8581,279.34165954589844
8582,269.6309814453125
8583,292.01422119140625
8584,284.21661376953125
8585,245.8180694580078
8586,261.5634460449219
8587,275.79844665527344
8588,273.87689208984375
8589,238.0985107421875
8590,277.09039306640625
8591,264.0411682128906
8592,265.8596496582031
8593,266.73956298828125
8594,269.81788635253906
8595,310.96766662597656
8596,264.7326354980469
8597,284.7004089355469
8598,279.1291809082031
8599,267.26145935058594
8600,288.6142578125
8601,270.46568298339844
8602,243.38232421875
8603,250.34100341796875
8604,293.07568359375
8605,264.7474822998047
8606,264.86529541015625
8607,284.3046875
8608,266.7576446533203
8609,284.9486541748047
8610,262.25836181640625
8611,269.78208923339844
8612,270.68809509277344
8613,283.02838134765625
8614,284.0343933105469
8615,276.2445526123047
8616,260.56011962890625
8617,277.1092987060547
8618,276.4275360107422
8619,275.4773864746094
8620,282.65098571777344
8621,251.44544982910156
8622,291.29388427734375
8623,314.06268310546875
8624,288.6357116699219
8625,269.30615234375
8626,269.4419403076172
8627,259.39967346191406
8628,265.7681579589844
8629,296.6167449951172
8630,266.3887023925781
8631,285.0506286621094
8632,283.6435241699219
8633,292.4947052001953
8634,268.2078857421875
8635,265.6744384765625
8636,254.21630859375
8637,278.68666076660156
8638,274.5690155029297
8639,260.39892578125
8640,280.3542785644531
8641,285.1405792236328
8642,276.2855529785156
8643,301.0256652832031
8644,276.08409118652344
8645,295.1871795654297
8646,277.52159118652344
8647,283.96185302734375
8648,314.87400817871094
8649,258.43116760253906
8650,274.4510803222656
8651,281.2708282470703
8652,263.67103576660156
8653,261.4063720703125
8654,291.4542999267578
8655,240.3013153076172
8656,310.2994079589844
8657,264.9066925048828
8658,302.0828094482422
8659,277.3720703125
8660,296.84727478027344
8661,275.54466247558594
8662,305.94667053222656
8663,283.360107421875
8664,302.6596984863281
8665,259.28367614746094
8666,289.29376220703125
8667,280.75311279296875
8668,295.09498596191406
8669,267.7497100830078
8670,247.38079833984375
8671,268.6275329589844
8672,266.8004455566406
8673,284.7339172363281
8674,271.8115997314453
8675,266.0690155029297
8676,270.54527282714844
8677,265.56195068359375
8678,298.7559509277344
8679,285.6905822753906
8680,269.5628204345703
8681,256.8158721923828
8682,232.6290740966797
8683,291.5845184326172
8684,260.2751770019531
8685,282.5057678222656
8686,269.1415100097656
8687,261.9398651123047
8688,275.8067932128906
8689,269.0762176513672
8690,255.6148223876953
8691,286.3121643066406
8692,288.01025390625
8693,270.2618408203125
8694,264.02732849121094
8695,286.24757385253906
8696,278.6260681152344
8697,265.2539367675781
8698,265.8304443359375
8699,285.60755920410156
8700,248.36544799804688
8701,271.4823913574219
8702,262.931640625
8703,251.50856018066406
8704,262.0699768066406
8705,281.6114501953125
8706,282.4019012451172
8707,264.14398193359375
8708,274.864990234375
8709,315.35328674316406
8710,259.7861328125
8711,292.00840759277344
8712,288.3035430908203
8713,258.30162048339844
8714,287.2023620605469
8715,291.21372985839844
8716,292.19268798828125
8717,291.215087890625
8718,290.1844787597656
8719,276.74822998046875
8720,252.9385528564453
8721,268.5873107910156
8722,285.9073028564453
8723,273.2198791503906
8724,256.30763244628906
8725,281.39007568359375
8726,251.0779266357422
8727,285.56056213378906
8728,278.2837219238281
8729,290.46629333496094
8730,283.5979309082031
8731,292.0688018798828
8732,287.3327941894531
8733,281.7310028076172
8734,250.8119354248047
8735,285.9058074951172
8736,233.95591735839844
8737,303.38885498046875
8738,277.9163360595703
8739,288.4336853027344
8740,288.10484313964844
8741,258.87884521484375
8742,291.4346618652344
8743,273.3031463623047
8744,286.2423400878906
8745,291.79693603515625
8746,287.4489288330078
8747,296.1150817871094
8748,289.4917755126953
8749,253.3800048828125
8750,267.19236755371094
8751,275.66668701171875
8752,270.01953125
8753,271.3708801269531
8754,300.6234893798828
8755,286.52879333496094
8756,265.2554168701172
8757,261.94403076171875
8758,284.5932312011719
8759,284.08192443847656
8760,250.56008911132812
8761,300.68406677246094
8762,281.4456481933594
8763,287.46376037597656
8764,276.36598205566406
8765,278.3043975830078
8766,291.9526672363281
8767,281.37493896484375
8768,293.5350646972656
8769,291.19532775878906
8770,264.4457702636719
8771,292.5772399902344
8772,289.1985778808594
8773,278.3715362548828
8774,316.2319030761719
8775,267.1668701171875
8776,282.30787658691406
8777,275.0790710449219
8778,272.659912109375
8779,257.78623962402344
8780,307.21376037597656
8781,289.5616760253906
8782,293.7933349609375
8783,267.5240173339844
8784,272.1678161621094
8785,273.032958984375
8786,299.56727600097656
8787,283.96240234375
8788,280.4157409667969
8789,244.91024780273438
8790,259.4029998779297
8791,289.7796173095703
8792,274.0554656982422
8793,267.1136474609375
8794,300.73146057128906
8795,288.35594177246094
8796,297.895263671875
8797,267.81935119628906
8798,264.8084411621094
8799,269.24024963378906
8800,300.50779724121094
8801,288.00523376464844
8802,258.4752197265625
8803,274.89599609375
8804,297.1949462890625
8805,263.1317901611328
8806,275.25933837890625
8807,283.08477783203125
8808,270.0454864501953
8809,266.46229553222656
8810,267.2895050048828
8811,270.90521240234375
8812,257.25123596191406
8813,286.86370849609375
8814,276.6429443359375
8815,277.71026611328125
8816,286.44737243652344
8817,235.0993194580078
8818,270.22911071777344
8819,260.8380432128906
8820,267.37933349609375
8821,295.9914855957031
8822,307.47950744628906
8823,269.03990173339844
8824,258.8714599609375
8825,288.1534729003906
8826,288.0449676513672
8827,295.91368103027344
8828,289.4343719482422
8829,285.7021484375
8830,263.3320770263672
8831,286.8083801269531
8832,279.6100311279297
8833,312.84080505371094
8834,243.25938415527344
8835,302.4262237548828
8836,266.64320373535156
8837,282.8045196533203
8838,274.4581298828125
8839,274.96490478515625
8840,294.3446807861328
8841,270.1530456542969
8842,280.6249084472656
8843,281.1343994140625
8844,275.2043151855469
8845,305.18162536621094
8846,273.5951843261719
8847,274.9679412841797
8848,259.80503845214844
8849,297.7852325439453
8850,292.4127960205078
8851,259.4177703857422
8852,251.0384063720703
8853,278.4547576904297
8854,278.2052459716797
8855,255.0395965576172
8856,267.51490783691406
8857,294.04725646972656
8858,269.1954345703125
8859,282.13392639160156
